Time,平均足終値,平均足始値
2021.05.10 00:00:00,108.59,108.5836158
2021.05.10 00:01:00,108.53225,108.5579329
2021.05.10 00:03:00,108.543,108.5504664
2021.05.10 00:04:00,108.546,108.5482332
2021.05.10 00:05:00,108.54675,108.5474916
2021.05.10 00:06:00,108.5455,108.5464958
2021.05.10 00:07:00,108.5435,108.5449979
2021.05.10 00:08:00,108.5665,108.555749
2021.05.10 00:09:00,108.582,108.5688745
2021.05.10 00:10:00,108.561,108.5649372
2021.05.10 00:11:00,108.54,108.5524686
2021.05.10 00:12:00,108.54775,108.5501093
2021.05.10 00:13:00,108.57,108.5600547
2021.05.10 00:16:00,108.571,108.5655273
2021.05.10 00:17:00,108.5715,108.5685137
2021.05.10 00:18:00,108.573,108.5707568
2021.05.10 00:19:00,108.572,108.5713784
2021.05.10 00:20:00,108.5715,108.5714392
2021.05.10 00:21:00,108.577,108.5742196
2021.05.10 00:25:00,108.582,108.5781098
2021.05.10 00:26:00,108.582,108.5800549
2021.05.10 00:27:00,108.582,108.5810275
2021.05.10 00:28:00,108.582,108.5815137
2021.05.10 00:29:00,108.55075,108.5661319
2021.05.10 00:30:00,108.553,108.5595659
2021.05.10 00:33:00,108.55375,108.556658
2021.05.10 00:34:00,108.564,108.560329
2021.05.10 00:35:00,108.561,108.5606645
2021.05.10 00:36:00,108.562,108.5613322
2021.05.10 00:37:00,108.5685,108.5649161
2021.05.10 00:38:00,108.572,108.5684581
2021.05.10 00:39:00,108.572,108.570229
2021.05.10 00:40:00,108.576,108.5731145
2021.05.10 00:41:00,108.574,108.5735573
2021.05.10 00:42:00,108.57175,108.5726536
2021.05.10 00:43:00,108.572,108.5723268
2021.05.10 00:44:00,108.57,108.5711634
2021.05.10 00:45:00,108.57,108.5705817
2021.05.10 00:46:00,108.57,108.5702909
2021.05.10 00:47:00,108.57,108.5701454
2021.05.10 00:48:00,108.57,108.5700727
2021.05.10 00:49:00,108.57,108.5700364
2021.05.10 00:51:00,108.57,108.5700182
2021.05.10 00:52:00,108.5795,108.5747591
2021.05.10 00:53:00,108.57,108.5723795
2021.05.10 00:54:00,108.57,108.5711898
2021.05.10 00:55:00,108.59,108.5805949
2021.05.10 00:56:00,108.5915,108.5860474
2021.05.10 00:57:00,108.592,108.5890237
2021.05.10 00:58:00,108.59525,108.5921369
2021.05.10 00:59:00,108.597,108.5945684
2021.05.10 01:00:00,108.5975,108.5960342
2021.05.10 01:01:00,108.59925,108.5976421
2021.05.10 01:02:00,108.5955,108.5965711
2021.05.10 01:03:00,108.59125,108.5939105
2021.05.10 01:04:00,108.58,108.5869553
2021.05.10 01:05:00,108.566,108.5764776
2021.05.10 01:06:00,108.5535,108.5649888
2021.05.10 01:07:00,108.55575,108.5603694
2021.05.10 01:08:00,108.557,108.5586847
2021.05.10 01:09:00,108.54725,108.5529674
2021.05.10 01:10:00,108.52975,108.5413587
2021.05.10 01:11:00,108.5145,108.5279293
2021.05.10 01:12:00,108.5185,108.5232147
2021.05.10 01:13:00,108.51225,108.5177323
2021.05.10 01:14:00,108.50025,108.5089912
2021.05.10 01:15:00,108.48075,108.4948706
2021.05.10 01:16:00,108.47575,108.4853103
2021.05.10 01:17:00,108.472,108.4786551
2021.05.10 01:18:00,108.48025,108.4794526
2021.05.10 01:19:00,108.48825,108.4838513
2021.05.10 01:20:00,108.501,108.4924256
2021.05.10 01:21:00,108.4855,108.4889628
2021.05.10 01:22:00,108.471,108.4799814
2021.05.10 01:23:00,108.4745,108.4772407
2021.05.10 01:24:00,108.4935,108.4853704
2021.05.10 01:25:00,108.50575,108.4955602
2021.05.10 01:26:00,108.51725,108.5064051
2021.05.10 01:27:00,108.526,108.5162025
2021.05.10 01:28:00,108.5395,108.5278513
2021.05.10 01:29:00,108.54725,108.5375506
2021.05.10 01:30:00,108.548,108.5427753
2021.05.10 01:31:00,108.54225,108.5425127
2021.05.10 01:32:00,108.54325,108.5428813
2021.05.10 01:33:00,108.551,108.5469407
2021.05.10 01:34:00,108.55675,108.5518453
2021.05.10 01:35:00,108.566,108.5589227
2021.05.10 01:36:00,108.5755,108.5672113
2021.05.10 01:37:00,108.5815,108.5743557
2021.05.10 01:38:00,108.57975,108.5770528
2021.05.10 01:39:00,108.583,108.5800264
2021.05.10 01:40:00,108.57475,108.5773882
2021.05.10 01:41:00,108.56475,108.5710691
2021.05.10 01:42:00,108.564,108.5675346
2021.05.10 01:43:00,108.56175,108.5646423
2021.05.10 01:44:00,108.55725,108.5609461
2021.05.10 01:45:00,108.56,108.5604731
2021.05.10 01:46:00,108.55875,108.5596115
2021.05.10 01:47:00,108.5545,108.5570558
2021.05.10 01:48:00,108.562,108.5595279
2021.05.10 01:49:00,108.57075,108.5651389
2021.05.10 01:50:00,108.57175,108.5684445
2021.05.10 01:51:00,108.57075,108.5695972
2021.05.10 01:52:00,108.5665,108.5680486
2021.05.10 01:53:00,108.559,108.5635243
2021.05.10 01:54:00,108.5525,108.5580122
2021.05.10 01:55:00,108.55325,108.5556311
2021.05.10 01:56:00,108.55125,108.5534405
2021.05.10 01:57:00,108.54875,108.5510953
2021.05.10 01:58:00,108.55875,108.5549226
2021.05.10 01:59:00,108.5675,108.5612113
2021.05.10 02:00:00,108.5625,108.5618557
2021.05.10 02:01:00,108.55025,108.5560528
2021.05.10 02:02:00,108.53525,108.5456514
2021.05.10 02:03:00,108.5395,108.5425757
2021.05.10 02:04:00,108.53975,108.5411629
2021.05.10 02:05:00,108.538,108.5395814
2021.05.10 02:06:00,108.54025,108.5399157
2021.05.10 02:07:00,108.54175,108.5408329
2021.05.10 02:08:00,108.5365,108.5386664
2021.05.10 02:09:00,108.53425,108.5364582
2021.05.10 02:10:00,108.53775,108.5371041
2021.05.10 02:11:00,108.53525,108.5361771
2021.05.10 02:12:00,108.5285,108.5323385
2021.05.10 02:13:00,108.52875,108.5305443
2021.05.10 02:14:00,108.52525,108.5278971
2021.05.10 02:15:00,108.524,108.5259486
2021.05.10 02:16:00,108.52375,108.5248493
2021.05.10 02:17:00,108.5275,108.5261746
2021.05.10 02:18:00,108.53925,108.5327123
2021.05.10 02:19:00,108.53875,108.5357312
2021.05.10 02:20:00,108.54125,108.5384906
2021.05.10 02:21:00,108.53875,108.5386203
2021.05.10 02:22:00,108.525,108.5318101
2021.05.10 02:23:00,108.51775,108.5247801
2021.05.10 02:24:00,108.51475,108.519765
2021.05.10 02:25:00,108.5125,108.5161325
2021.05.10 02:26:00,108.513,108.5145663
2021.05.10 02:27:00,108.508,108.5112831
2021.05.10 02:28:00,108.49925,108.5052666
2021.05.10 02:29:00,108.4975,108.5013833
2021.05.10 02:30:00,108.49275,108.4970666
2021.05.10 02:31:00,108.4875,108.4922833
2021.05.10 02:32:00,108.489,108.4906417
2021.05.10 02:33:00,108.4975,108.4940708
2021.05.10 02:34:00,108.4985,108.4962854
2021.05.10 02:35:00,108.49625,108.4962677
2021.05.10 02:36:00,108.496,108.4961339
2021.05.10 02:37:00,108.5,108.4980669
2021.05.10 02:38:00,108.50125,108.4996585
2021.05.10 02:39:00,108.503,108.5013292
2021.05.10 02:40:00,108.504,108.5026646
2021.05.10 02:41:00,108.49675,108.4997073
2021.05.10 02:42:00,108.498,108.4988537
2021.05.10 02:43:00,108.494,108.4964268
2021.05.10 02:44:00,108.493,108.4947134
2021.05.10 02:45:00,108.493,108.4938567
2021.05.10 02:46:00,108.49225,108.4930534
2021.05.10 02:47:00,108.4965,108.4947767
2021.05.10 02:48:00,108.499,108.4968883
2021.05.10 02:49:00,108.498,108.4974442
2021.05.10 02:50:00,108.49525,108.4963471
2021.05.10 02:51:00,108.49525,108.4957985
2021.05.10 02:52:00,108.5035,108.4996493
2021.05.10 02:53:00,108.52625,108.5129496
2021.05.10 02:54:00,108.527,108.5199748
2021.05.10 02:55:00,108.5295,108.5247374
2021.05.10 02:56:00,108.5385,108.5316187
2021.05.10 02:57:00,108.54175,108.5366844
2021.05.10 02:58:00,108.54,108.5383422
2021.05.10 02:59:00,108.55325,108.5457961
2021.05.10 03:00:00,108.5695,108.557648
2021.05.10 03:01:00,108.583,108.570324
2021.05.10 03:02:00,108.5955,108.582912
2021.05.10 03:03:00,108.609,108.595956
2021.05.10 03:04:00,108.643,108.619478
2021.05.10 03:05:00,108.664,108.641739
2021.05.10 03:06:00,108.6665,108.6541195
2021.05.10 03:07:00,108.67375,108.6639348
2021.05.10 03:08:00,108.681,108.6724674
2021.05.10 03:09:00,108.68325,108.6778587
2021.05.10 03:10:00,108.686,108.6819293
2021.05.10 03:11:00,108.67925,108.6805897
2021.05.10 03:12:00,108.685,108.6827948
2021.05.10 03:13:00,108.68925,108.6860224
2021.05.10 03:14:00,108.69925,108.6926362
2021.05.10 03:15:00,108.71425,108.7034431
2021.05.10 03:16:00,108.727,108.7152216
2021.05.10 03:17:00,108.724,108.7196108
2021.05.10 03:18:00,108.7235,108.7215554
2021.05.10 03:19:00,108.7235,108.7225277
2021.05.10 03:20:00,108.71625,108.7193888
2021.05.10 03:21:00,108.73425,108.7268194
2021.05.10 03:22:00,108.747,108.7369097
2021.05.10 03:23:00,108.74725,108.7420799
2021.05.10 03:24:00,108.756,108.7490399
2021.05.10 03:25:00,108.766,108.75752
2021.05.10 03:26:00,108.7785,108.76801
2021.05.10 03:27:00,108.78925,108.77863
2021.05.10 03:28:00,108.791,108.784815
2021.05.10 03:29:00,108.78325,108.7840325
2021.05.10 03:30:00,108.779,108.7815162
2021.05.10 03:31:00,108.781,108.7812581
2021.05.10 03:32:00,108.78425,108.7827541
2021.05.10 03:33:00,108.7805,108.781627
2021.05.10 03:34:00,108.777,108.7793135
2021.05.10 03:35:00,108.7715,108.7754068
2021.05.10 03:36:00,108.771,108.7732034
2021.05.10 03:37:00,108.77175,108.7724767
2021.05.10 03:38:00,108.77425,108.7733633
2021.05.10 03:39:00,108.78525,108.7793067
2021.05.10 03:40:00,108.7905,108.7849033
2021.05.10 03:41:00,108.78975,108.7873267
2021.05.10 03:42:00,108.78525,108.7862883
2021.05.10 03:43:00,108.7835,108.7848942
2021.05.10 03:44:00,108.7965,108.7906971
2021.05.10 03:45:00,108.7925,108.7915985
2021.05.10 03:46:00,108.778,108.7847993
2021.05.10 03:47:00,108.77025,108.7775246
2021.05.10 03:48:00,108.77025,108.7738873
2021.05.10 03:49:00,108.775,108.7744437
2021.05.10 03:50:00,108.76425,108.7693468
2021.05.10 03:51:00,108.764,108.7666734
2021.05.10 03:52:00,108.7655,108.7660867
2021.05.10 03:53:00,108.7515,108.7587934
2021.05.10 03:54:00,108.7385,108.7486467
2021.05.10 03:55:00,108.735,108.7418233
2021.05.10 03:56:00,108.751,108.7464117
2021.05.10 03:57:00,108.758,108.7522058
2021.05.10 03:58:00,108.7515,108.7518529
2021.05.10 03:59:00,108.74925,108.7505515
2021.05.10 04:00:00,108.74475,108.7476507
2021.05.10 04:01:00,108.734,108.7408254
2021.05.10 04:02:00,108.73475,108.7377877
2021.05.10 04:03:00,108.7445,108.7411438
2021.05.10 04:04:00,108.74025,108.7406969
2021.05.10 04:05:00,108.73025,108.7354735
2021.05.10 04:06:00,108.73,108.7327367
2021.05.10 04:07:00,108.75825,108.7454934
2021.05.10 04:08:00,108.769,108.7572467
2021.05.10 04:09:00,108.77075,108.7639983
2021.05.10 04:10:00,108.765,108.7644992
2021.05.10 04:11:00,108.763,108.7637496
2021.05.10 04:12:00,108.77125,108.7674998
2021.05.10 04:13:00,108.77675,108.7721249
2021.05.10 04:14:00,108.779,108.7755624
2021.05.10 04:15:00,108.774,108.7747812
2021.05.10 04:16:00,108.77875,108.7767656
2021.05.10 04:17:00,108.79925,108.7880078
2021.05.10 04:18:00,108.81825,108.8031289
2021.05.10 04:19:00,108.82725,108.8151895
2021.05.10 04:20:00,108.82575,108.8204697
2021.05.10 04:21:00,108.8285,108.8244849
2021.05.10 04:22:00,108.83475,108.8296174
2021.05.10 04:23:00,108.83,108.8298087
2021.05.10 04:24:00,108.84625,108.8380294
2021.05.10 04:25:00,108.86125,108.8496397
2021.05.10 04:26:00,108.862,108.8558198
2021.05.10 04:27:00,108.84425,108.8500349
2021.05.10 04:28:00,108.8265,108.8382675
2021.05.10 04:29:00,108.823,108.8306337
2021.05.10 04:30:00,108.8375,108.8340669
2021.05.10 04:31:00,108.84475,108.8394084
2021.05.10 04:32:00,108.844,108.8417042
2021.05.10 04:33:00,108.83025,108.8359771
2021.05.10 04:34:00,108.8345,108.8352386
2021.05.10 04:35:00,108.854,108.8446193
2021.05.10 04:36:00,108.8515,108.8480596
2021.05.10 04:37:00,108.84475,108.8464048
2021.05.10 04:38:00,108.83175,108.8390774
2021.05.10 04:39:00,108.828,108.8335387
2021.05.10 04:40:00,108.833,108.8332694
2021.05.10 04:41:00,108.83575,108.8345097
2021.05.10 04:42:00,108.84225,108.8383798
2021.05.10 04:43:00,108.848,108.8431899
2021.05.10 04:44:00,108.86,108.851595
2021.05.10 04:45:00,108.85825,108.8549225
2021.05.10 04:46:00,108.842,108.8484612
2021.05.10 04:47:00,108.8405,108.8444806
2021.05.10 04:48:00,108.84325,108.8438653
2021.05.10 04:49:00,108.837,108.8404327
2021.05.10 04:50:00,108.83075,108.8355913
2021.05.10 04:51:00,108.83525,108.8354207
2021.05.10 04:52:00,108.83875,108.8370853
2021.05.10 04:53:00,108.83775,108.8374177
2021.05.10 04:54:00,108.846,108.8417088
2021.05.10 04:55:00,108.86175,108.8517294
2021.05.10 04:56:00,108.8605,108.8561147
2021.05.10 04:57:00,108.848,108.8520574
2021.05.10 04:58:00,108.852,108.8520287
2021.05.10 04:59:00,108.8515,108.8517643
2021.05.10 05:00:00,108.84675,108.8492572
2021.05.10 05:01:00,108.8515,108.8503786
2021.05.10 05:02:00,108.8645,108.8574393
2021.05.10 05:03:00,108.8585,108.8579696
2021.05.10 05:04:00,108.8485,108.8532348
2021.05.10 05:05:00,108.8495,108.8513674
2021.05.10 05:06:00,108.85075,108.8510587
2021.05.10 05:07:00,108.838,108.8445294
2021.05.10 05:08:00,108.82975,108.8371397
2021.05.10 05:09:00,108.83475,108.8359448
2021.05.10 05:10:00,108.835,108.8354724
2021.05.10 05:11:00,108.83325,108.8343612
2021.05.10 05:12:00,108.8315,108.8329306
2021.05.10 05:13:00,108.834,108.8334653
2021.05.10 05:14:00,108.83575,108.8346077
2021.05.10 05:15:00,108.83925,108.8369288
2021.05.10 05:16:00,108.844,108.8404644
2021.05.10 05:17:00,108.85275,108.8466072
2021.05.10 05:18:00,108.865,108.8558036
2021.05.10 05:19:00,108.88325,108.8695268
2021.05.10 05:20:00,108.89725,108.8833884
2021.05.10 05:21:00,108.899,108.8911942
2021.05.10 05:22:00,108.8955,108.8933471
2021.05.10 05:23:00,108.8865,108.8899236
2021.05.10 05:24:00,108.88525,108.8875868
2021.05.10 05:25:00,108.8865,108.8870434
2021.05.10 05:26:00,108.8785,108.8827717
2021.05.10 05:27:00,108.8745,108.8786358
2021.05.10 05:28:00,108.8735,108.8760679
2021.05.10 05:29:00,108.8715,108.873784
2021.05.10 05:30:00,108.8735,108.873642
2021.05.10 05:31:00,108.8695,108.871571
2021.05.10 05:32:00,108.87,108.8707855
2021.05.10 05:33:00,108.8655,108.8681427
2021.05.10 05:34:00,108.856,108.8620714
2021.05.10 05:35:00,108.8495,108.8557857
2021.05.10 05:36:00,108.847,108.8513928
2021.05.10 05:37:00,108.85175,108.8515714
2021.05.10 05:38:00,108.85425,108.8529107
2021.05.10 05:39:00,108.85575,108.8543304
2021.05.10 05:40:00,108.8585,108.8564152
2021.05.10 05:41:00,108.85975,108.8580826
2021.05.10 05:42:00,108.86075,108.8594163
2021.05.10 05:43:00,108.86525,108.8623331
2021.05.10 05:44:00,108.8665,108.8644166
2021.05.10 05:45:00,108.8595,108.8619583
2021.05.10 05:46:00,108.8535,108.8577291
2021.05.10 05:47:00,108.85375,108.8557396
2021.05.10 05:48:00,108.857,108.8563698
2021.05.10 05:49:00,108.86025,108.8583099
2021.05.10 05:50:00,108.86325,108.8607799
2021.05.10 05:51:00,108.858,108.85939
2021.05.10 05:52:00,108.854,108.856695
2021.05.10 05:53:00,108.85325,108.8549725
2021.05.10 05:54:00,108.85675,108.8558612
2021.05.10 05:55:00,108.859,108.8574306
2021.05.10 05:56:00,108.85725,108.8573403
2021.05.10 05:57:00,108.86325,108.8602952
2021.05.10 05:58:00,108.86625,108.8632726
2021.05.10 05:59:00,108.869,108.8661363
2021.05.10 06:00:00,108.873,108.8695681
2021.05.10 06:01:00,108.87375,108.8716591
2021.05.10 06:02:00,108.87375,108.8727045
2021.05.10 06:03:00,108.87475,108.8737273
2021.05.10 06:04:00,108.87575,108.8747386
2021.05.10 06:05:00,108.87675,108.8757443
2021.05.10 06:06:00,108.875,108.8753722
2021.05.10 06:07:00,108.86875,108.8720611
2021.05.10 06:08:00,108.867,108.8695305
2021.05.10 06:09:00,108.87175,108.8706403
2021.05.10 06:10:00,108.872,108.8713201
2021.05.10 06:11:00,108.8745,108.8729101
2021.05.10 06:12:00,108.87925,108.87608
2021.05.10 06:13:00,108.88175,108.878915
2021.05.10 06:14:00,108.884,108.8814575
2021.05.10 06:15:00,108.88125,108.8813538
2021.05.10 06:16:00,108.8805,108.8809269
2021.05.10 06:17:00,108.881,108.8809634
2021.05.10 06:18:00,108.88,108.8804817
2021.05.10 06:19:00,108.87675,108.8786159
2021.05.10 06:20:00,108.8745,108.8765579
2021.05.10 06:21:00,108.871,108.873779
2021.05.10 06:22:00,108.87175,108.8727645
2021.05.10 06:23:00,108.8705,108.8716322
2021.05.10 06:24:00,108.86275,108.8671911
2021.05.10 06:25:00,108.863,108.8650956
2021.05.10 06:26:00,108.87,108.8675478
2021.05.10 06:27:00,108.87375,108.8706489
2021.05.10 06:28:00,108.87725,108.8739494
2021.05.10 06:29:00,108.8845,108.8792247
2021.05.10 06:30:00,108.8945,108.8868624
2021.05.10 06:31:00,108.89625,108.8915562
2021.05.10 06:32:00,108.894,108.8927781
2021.05.10 06:33:00,108.89725,108.895014
2021.05.10 06:34:00,108.8965,108.895757
2021.05.10 06:35:00,108.88825,108.8920035
2021.05.10 06:36:00,108.8875,108.8897518
2021.05.10 06:37:00,108.8865,108.8881259
2021.05.10 06:38:00,108.88875,108.8884379
2021.05.10 06:39:00,108.889,108.888719
2021.05.10 06:40:00,108.90025,108.8944845
2021.05.10 06:41:00,108.898,108.8962422
2021.05.10 06:42:00,108.90125,108.8987461
2021.05.10 06:43:00,108.9075,108.9031231
2021.05.10 06:44:00,108.9005,108.9018115
2021.05.10 06:45:00,108.8975,108.8996558
2021.05.10 06:46:00,108.8975,108.8985779
2021.05.10 06:47:00,108.8905,108.8945389
2021.05.10 06:48:00,108.88625,108.8903945
2021.05.10 06:49:00,108.88475,108.8875722
2021.05.10 06:50:00,108.8785,108.8830361
2021.05.10 06:51:00,108.8745,108.8787681
2021.05.10 06:52:00,108.87975,108.879259
2021.05.10 06:53:00,108.881,108.8801295
2021.05.10 06:54:00,108.882,108.8810648
2021.05.10 06:55:00,108.87975,108.8804074
2021.05.10 06:56:00,108.874,108.8772037
2021.05.10 06:57:00,108.87125,108.8742268
2021.05.10 06:58:00,108.878,108.8761134
2021.05.10 06:59:00,108.8815,108.8788067
2021.05.10 07:00:00,108.885,108.8819034
2021.05.10 07:01:00,108.88725,108.8845767
2021.05.10 07:02:00,108.887,108.8857883
2021.05.10 07:03:00,108.89525,108.8905192
2021.05.10 07:04:00,108.8995,108.8950096
2021.05.10 07:05:00,108.895,108.8950048
2021.05.10 07:06:00,108.889,108.8920024
2021.05.10 07:07:00,108.88775,108.8898762
2021.05.10 07:08:00,108.88725,108.8885631
2021.05.10 07:09:00,108.88525,108.8869065
2021.05.10 07:10:00,108.88775,108.8873283
2021.05.10 07:11:00,108.8865,108.8869141
2021.05.10 07:12:00,108.878,108.8824571
2021.05.10 07:13:00,108.8695,108.8759785
2021.05.10 07:14:00,108.86875,108.8723643
2021.05.10 07:15:00,108.86575,108.8690571
2021.05.10 07:16:00,108.8665,108.8677786
2021.05.10 07:17:00,108.8715,108.8696393
2021.05.10 07:18:00,108.8725,108.8710696
2021.05.10 07:19:00,108.8765,108.8737848
2021.05.10 07:20:00,108.88175,108.8777674
2021.05.10 07:21:00,108.886,108.8818837
2021.05.10 07:22:00,108.88275,108.8823169
2021.05.10 07:23:00,108.88,108.8811584
2021.05.10 07:24:00,108.88375,108.8824542
2021.05.10 07:25:00,108.87925,108.8808521
2021.05.10 07:26:00,108.8755,108.8781761
2021.05.10 07:27:00,108.86625,108.872213
2021.05.10 07:28:00,108.861,108.8666065
2021.05.10 07:29:00,108.86725,108.8669283
2021.05.10 07:30:00,108.8755,108.8712141
2021.05.10 07:31:00,108.87725,108.8742321
2021.05.10 07:32:00,108.86875,108.871491
2021.05.10 07:33:00,108.85975,108.8656205
2021.05.10 07:34:00,108.859,108.8623103
2021.05.10 07:35:00,108.86075,108.8615301
2021.05.10 07:36:00,108.86475,108.8631401
2021.05.10 07:37:00,108.865,108.86407
2021.05.10 07:38:00,108.86,108.862035
2021.05.10 07:39:00,108.85575,108.8588925
2021.05.10 07:40:00,108.8505,108.8546963
2021.05.10 07:41:00,108.845,108.8498481
2021.05.10 07:42:00,108.84775,108.8487991
2021.05.10 07:43:00,108.85125,108.8500245
2021.05.10 07:44:00,108.852,108.8510123
2021.05.10 07:45:00,108.851,108.8510061
2021.05.10 07:46:00,108.8505,108.8507531
2021.05.10 07:47:00,108.8445,108.8476265
2021.05.10 07:48:00,108.847,108.8473133
2021.05.10 07:49:00,108.8485,108.8479066
2021.05.10 07:50:00,108.8475,108.8477033
2021.05.10 07:51:00,108.852,108.8498517
2021.05.10 07:52:00,108.8555,108.8526758
2021.05.10 07:53:00,108.85475,108.8537129
2021.05.10 07:54:00,108.856,108.8548565
2021.05.10 07:55:00,108.85025,108.8525532
2021.05.10 07:56:00,108.84975,108.8511516
2021.05.10 07:57:00,108.85225,108.8517008
2021.05.10 07:58:00,108.8545,108.8531004
2021.05.10 07:59:00,108.8595,108.8563002
2021.05.10 08:00:00,108.85975,108.8580251
2021.05.10 08:01:00,108.857,108.8575126
2021.05.10 08:02:00,108.85775,108.8576313
2021.05.10 08:03:00,108.86,108.8588156
2021.05.10 08:04:00,108.8585,108.8586578
2021.05.10 08:05:00,108.85875,108.8587039
2021.05.10 08:06:00,108.85775,108.858227
2021.05.10 08:07:00,108.85925,108.8587385
2021.05.10 08:08:00,108.861,108.8598692
2021.05.10 08:09:00,108.8605,108.8601846
2021.05.10 08:10:00,108.8635,108.8618423
2021.05.10 08:11:00,108.85775,108.8597962
2021.05.10 08:12:00,108.853,108.8563981
2021.05.10 08:13:00,108.85275,108.854574
2021.05.10 08:14:00,108.849,108.851787
2021.05.10 08:15:00,108.85225,108.8520185
2021.05.10 08:16:00,108.8515,108.8517593
2021.05.10 08:17:00,108.8505,108.8511296
2021.05.10 08:18:00,108.84425,108.8476898
2021.05.10 08:19:00,108.8395,108.8435949
2021.05.10 08:20:00,108.834,108.8387975
2021.05.10 08:21:00,108.83225,108.8355237
2021.05.10 08:22:00,108.82425,108.8298869
2021.05.10 08:23:00,108.8225,108.8261934
2021.05.10 08:24:00,108.82775,108.8269717
2021.05.10 08:25:00,108.82425,108.8256109
2021.05.10 08:26:00,108.819,108.8223054
2021.05.10 08:27:00,108.814,108.8181527
2021.05.10 08:28:00,108.81075,108.8144514
2021.05.10 08:29:00,108.81875,108.8166007
2021.05.10 08:30:00,108.82625,108.8214253
2021.05.10 08:31:00,108.82475,108.8230877
2021.05.10 08:32:00,108.8185,108.8207938
2021.05.10 08:33:00,108.819,108.8198969
2021.05.10 08:34:00,108.816,108.8179485
2021.05.10 08:35:00,108.80725,108.8125992
2021.05.10 08:36:00,108.804,108.8082996
2021.05.10 08:37:00,108.804,108.8061498
2021.05.10 08:38:00,108.80525,108.8056999
2021.05.10 08:39:00,108.8065,108.8061
2021.05.10 08:40:00,108.80575,108.805925
2021.05.10 08:41:00,108.8035,108.8047125
2021.05.10 08:42:00,108.80325,108.8039812
2021.05.10 08:43:00,108.80825,108.8061156
2021.05.10 08:44:00,108.8155,108.8108078
2021.05.10 08:45:00,108.81675,108.8137789
2021.05.10 08:46:00,108.81725,108.8155145
2021.05.10 08:47:00,108.82025,108.8178822
2021.05.10 08:48:00,108.82225,108.8200661
2021.05.10 08:49:00,108.81875,108.8194081
2021.05.10 08:50:00,108.807,108.813204
2021.05.10 08:51:00,108.7985,108.805852
2021.05.10 08:52:00,108.811,108.808426
2021.05.10 08:53:00,108.819,108.813713
2021.05.10 08:54:00,108.82225,108.8179815
2021.05.10 08:55:00,108.829,108.8234908
2021.05.10 08:56:00,108.83225,108.8278704
2021.05.10 08:57:00,108.83325,108.8305602
2021.05.10 08:58:00,108.8265,108.8285301
2021.05.10 08:59:00,108.82825,108.82839
2021.05.10 09:00:00,108.82575,108.82707
2021.05.10 09:01:00,108.81875,108.82291
2021.05.10 09:02:00,108.83575,108.82933
2021.05.10 09:03:00,108.84525,108.83729
2021.05.10 09:04:00,108.84075,108.83902
2021.05.10 09:05:00,108.839,108.83901
2021.05.10 09:06:00,108.842,108.840505
2021.05.10 09:07:00,108.857,108.8487525
2021.05.10 09:08:00,108.8505,108.8496263
2021.05.10 09:09:00,108.848,108.8488131
2021.05.10 09:10:00,108.86475,108.8567816
2021.05.10 09:11:00,108.87075,108.8637658
2021.05.10 09:12:00,108.8715,108.8676329
2021.05.10 09:13:00,108.86975,108.8686914
2021.05.10 09:14:00,108.8645,108.8665957
2021.05.10 09:15:00,108.85625,108.8614229
2021.05.10 09:16:00,108.842,108.8517114
2021.05.10 09:17:00,108.837,108.8443557
2021.05.10 09:18:00,108.8295,108.8369279
2021.05.10 09:19:00,108.827,108.8319639
2021.05.10 09:20:00,108.834,108.832982
2021.05.10 09:21:00,108.84225,108.837616
2021.05.10 09:22:00,108.8495,108.843558
2021.05.10 09:23:00,108.84425,108.843904
2021.05.10 09:24:00,108.83825,108.841077
2021.05.10 09:25:00,108.844,108.8425385
2021.05.10 09:26:00,108.84175,108.8421442
2021.05.10 09:27:00,108.85075,108.8464471
2021.05.10 09:28:00,108.86075,108.8535986
2021.05.10 09:29:00,108.8595,108.8565493
2021.05.10 09:30:00,108.8585,108.8575246
2021.05.10 09:31:00,108.8655,108.8615123
2021.05.10 09:32:00,108.877,108.8692562
2021.05.10 09:33:00,108.87075,108.8700031
2021.05.10 09:34:00,108.876,108.8730015
2021.05.10 09:35:00,108.8905,108.8817508
2021.05.10 09:36:00,108.91175,108.8967504
2021.05.10 09:37:00,108.922,108.9093752
2021.05.10 09:38:00,108.93225,108.9208126
2021.05.10 09:39:00,108.96025,108.9405313
2021.05.10 09:40:00,108.96025,108.9503906
2021.05.10 09:41:00,108.942,108.9461953
2021.05.10 09:42:00,108.9415,108.9438477
2021.05.10 09:43:00,108.9445,108.9441738
2021.05.10 09:44:00,108.93925,108.9417119
2021.05.10 09:45:00,108.94325,108.942481
2021.05.10 09:46:00,108.9565,108.9494905
2021.05.10 09:47:00,108.95825,108.9538702
2021.05.10 09:48:00,108.9585,108.9561851
2021.05.10 09:49:00,108.9575,108.9568426
2021.05.10 09:50:00,108.96,108.9584213
2021.05.10 09:51:00,108.9595,108.9589606
2021.05.10 09:52:00,108.96175,108.9603553
2021.05.10 09:53:00,108.95925,108.9598027
2021.05.10 09:54:00,108.9625,108.9611513
2021.05.10 09:55:00,108.9595,108.9603257
2021.05.10 09:56:00,108.96175,108.9610378
2021.05.10 09:57:00,108.97925,108.9701439
2021.05.10 09:58:00,108.98075,108.975447
2021.05.10 09:59:00,108.98325,108.9793485
2021.05.10 10:00:00,108.9735,108.9764242
2021.05.10 10:01:00,108.971,108.9737121
